Week_ending_Friday,Week_number,Status,Dubai_crude_USD.p.bbl,NZ_US_exrate,Dubai_crude_NZD.p.bbl,Diesel_importer_cost_NZc.p.l,Diesel_ETS_NZc.p.l,Diesel_GST_NZc.p.l,Diesel_taxes_NZc.p.l,Diesel_price_excl_taxes_NZc.p.l,Diesel_main_port_price_NZc.p.l,Diesel_discounted_retail_price_NZc.p.l,Diesel_importer_margin_NZc.p.l,Diesel_margin_trend_NZc.p.l,Petrol_importer_cost_NZc.p.l,Petrol_ETS_NZc.p.l,Petrol_GST_NZc.p.l,Petrol_taxes_NZc.p.l,Petrol_price_excl_taxes_NZc.p.l,Petrol_main_port_price_NZc.p.l,Petrol_discounted_retail_price_NZc.p.l,Petrol_importer_margin_NZc.p.l,Petrol_margin_trend_NZc.p.l,Diesel_main_port_price_excl_taxes_NZc.p.l
24/11/2006,2006w47,Final,56.13,0.669,83.9,72,0,10.9,11.2,86.7,98.9,98,16.3,14.68261918,63.1,0,15.3,63.7,74.1,138.9,137.8,12.3,13.62445566,87.59989796
1/12/2006,2006w48,Final,58.97,0.677,87.1,72.1,0,10.9,11.2,86.7,98.9,98,14.8,14.63772896,65,0,15.4,63.8,75.1,140,138.9,12,13.58409253,87.59989796
8/12/2006,2006w49,Final,59.76,0.688,86.92,70.9,0,10.9,11.2,86.7,98.9,98,14.6,14.58981085,64.3,0,15.8,64.1,77.6,142.9,141.8,12.7,13.56233388,87.59989796
15/12/2006,2006w50,Final,58.23,0.689,84.46,71.9,0,10.9,11.2,86.7,98.9,98,15.8,14.54189275,65.7,0,15.8,64.1,77.6,142.9,141.8,13.4,13.54057524,87.59989796
22/12/2006,2006w51,Final,58.44,0.693,84.29,71.7,0,10.9,11.2,86.7,98.9,98,14.8,14.49397465,67,0,15.8,64.1,77.6,142.9,141.8,11.9,13.51881659,87.59989796
29/12/2006,2006w52,Final,56.88,0.703,80.95,69,0,10.9,11.2,86.7,98.9,98,15.1,14.44605654,65.8,0,15.8,64.1,77.6,142.9,141.8,10.6,13.49705794,87.59989796
5/01/2007,2007w01,Final,53.55,0.704,76.05,67.4,0,10.7,11.1,85.2,98.9,96.3,16.3,14.39813844,63.3,0,15.6,63.9,76.2,142.9,140.2,10.4,13.47529929,87.51111111
12/01/2007,2007w02,Final,51.2,0.689,74.27,68.1,0,10.4,10.8,83.2,96.6,94,15.8,14.35022033,60.6,0,15.3,63.7,74.2,140.6,137.9,11,13.45354065,85.51234043
19/01/2007,2007w03,Final,49.55,0.694,71.44,66.9,0,10.1,10.5,80.8,93.9,91.3,12.7,14.30230223,57.6,0,15,63.4,71.8,137.9,135.2,11.2,13.431782,83.11237678
26/01/2007,2007w04,Final,51.83,0.699,74.17,67.2,0,10.1,10.5,80.8,93.9,91.3,13.9,14.25438413,58.9,0,15,63.4,71.8,137.9,135.2,14.2,13.41002335,83.11237678
2/02/2007,2007w05,Final,53.36,0.691,77.26,70.3,0,10.1,10.5,80.8,93.9,91.3,13.6,14.21261331,61.5,0,15,63.4,71.8,137.9,135.2,12.9,13.41611965,83.11237678
9/02/2007,2007w06,Final,55.44,0.684,81.03,72.6,0,10.4,10.8,83.1,96.5,93.9,12.8,14.17084248,63.6,0,15.3,63.7,74.1,140.5,137.8,12.6,13.42221596,85.41203408
16/02/2007,2007w07,Final,54.31,0.688,78.89,69.9,0,10.8,11.2,86.1,99.9,97.3,13.5,14.12907166,62.4,0,15.7,64.1,77.1,143.9,141.2,13.6,13.42831226,88.41140802
23/02/2007,2007w08,Final,56.99,0.703,81.09,69.4,0,10.7,11.1,85.6,99.3,96.7,15.7,14.08730084,64.7,0,15.7,64.1,77.1,143.9,141.2,14.7,13.43440856,87.9123061
2/03/2007,2007w09,Final,58.94,0.702,83.91,71.3,0,10.4,10.7,82.6,95.9,93.3,13.2,14.04553002,68.8,0,15.8,64.1,77.6,144.5,141.8,12.9,13.44050486,84.91018221
9/03/2007,2007w10,Final,58.45,0.682,85.73,73.4,0,10.6,10.9,84.1,97.6,95,12.8,14.0037592,73.1,0,16.4,64.7,82.6,150,147.3,13.8,13.44660116,86.40989474
16/03/2007,2007w11,Final,57.63,0.693,83.17,71.9,0,10.8,11.2,86.1,99.9,97.3,12.8,13.96198837,72,0,16.7,65.1,85.5,153.3,150.6,12.4,13.45269746,88.41140802
23/03/2007,2007w12,Final,58.02,0.705,82.28,70.9,0,10.8,11.2,86.1,99.9,97.3,14.2,13.92021755,70.6,0,17,65.4,87.8,155.9,153.2,15.8,13.45879376,88.41140802
30/03/2007,2007w13,Final,61.86,0.714,86.7,74,0,10.8,11.2,86.1,99.9,97.3,15.2,13.88308956,72.8,0,17,65.4,87.8,155.9,153.2,17.2,13.4910737,88.41140802
6/04/2007,2007w14,Final,63.75,0.72,88.55,75.7,0,11,11.4,88,100.5,99.4,14,13.84596156,74,0,17.3,66.2,89,155.9,155.3,16.2,13.52335365,88.97826962
13/04/2007,2007w15,Final,64.42,0.728,88.5,75.8,0,10.8,11.1,85.8,97.9,96.9,10,13.80883356,74.3,0,16.8,65.8,85.5,151.9,151.3,11.5,13.55563359,86.68854489
20/04/2007,2007w16,Final,62.84,0.744,84.5,73.8,0,10.8,11.1,85.8,97.9,96.9,10,13.77170557,73,0,16.8,65.8,85.5,151.9,151.3,11.2,13.58791353,86.68854489
27/04/2007,2007w17,Final,64.01,0.744,86,75.5,0,10.8,11.2,86.3,98.5,97.4,12.5,13.73457757,76.1,0,16.9,65.9,86,152.5,151.8,13,13.62019348,87.17802875
4/05/2007,2007w18,Final,63.47,0.739,85.93,76.1,0,11.2,11.6,89.3,101.9,100.9,13.8,13.69744957,78.1,0,17.3,66.2,89,155.9,155.3,12.9,13.65247342,90.18899901
11/05/2007,2007w19,Final,62.55,0.734,85.27,76.7,0,11.1,11.5,88.4,100.9,99.9,12.3,13.66032158,78.8,0,17.1,66.1,88.1,154.9,154.3,10,13.68475336,89.28888889
18/05/2007,2007w20,Final,64.79,0.735,88.15,77.2,0,11,11.4,87.9,100.3,99.3,11.2,13.62319358,81.6,0,17.1,66.1,87.6,154.3,153.7,8.8,13.71703331,88.78922457
25/05/2007,2007w21,Final,66.39,0.728,91.17,78.8,0,11,11.4,88,100.5,99.4,10.9,13.58915672,82.3,0,17.1,66.1,87.8,154.5,153.8,6.1,13.74066527,88.97826962
1/06/2007,2007w22,Final,63.85,0.73,87.53,77.7,0,10.8,11.1,85.8,97.9,96.9,6.9,13.55511987,79.1,0,16.8,65.8,85.5,151.9,151.3,3.2,13.76429723,86.68854489
8/06/2007,2007w23,Final,65.73,0.751,87.56,75.7,0,10.9,11.3,87,99.3,98.3,9.4,13.52108301,75,0,17,66,86.7,153.3,152.7,7.7,13.78792919,87.88911495
15/06/2007,2007w24,Final,65.61,0.752,87.23,75.8,0,11.3,11.7,90.2,102.9,101.9,14.5,13.48704616,73.2,0,17.4,66.4,89.9,156.9,156.3,14.9,13.81156115,91.08910697
22/06/2007,2007w25,Final,66.95,0.758,88.38,76.6,0,11.3,11.7,90.2,102.9,101.9,14.4,13.4530093,73,0,17.4,66.4,89.9,156.9,156.3,16.7,13.83519311,91.08910697
29/06/2007,2007w26,Final,66.37,0.766,86.66,75.1,0,11.3,11.7,90.2,102.9,101.9,13.6,13.41897244,73.5,0,17.4,66.4,89.9,156.9,156.3,16.9,13.85882507,91.08910697
6/07/2007,2007w27,Final,68.54,0.78,87.85,75.2,0,11.3,11.6,89.9,102.9,101.6,14.9,13.38493559,74.2,0,17.4,67.9,88.5,157.5,156.4,15,13.88245703,91.15541339
13/07/2007,2007w28,Final,70.31,0.781,90,77.3,0,11.3,11.6,89.9,102.9,101.6,14.8,13.35089873,73.7,0,17.3,67.8,87.9,156.9,155.8,13.7,13.90608899,91.15541339
20/07/2007,2007w29,Final,70.21,0.792,88.69,77.2,0,11.3,11.6,89.9,102.9,101.6,12.6,13.330758,71.1,0,17.3,67.8,87.9,156.9,155.8,14.2,13.90783877,91.15541339
27/07/2007,2007w30,Final,70.27,0.798,88.05,75.6,0,11.3,11.6,89.9,102.9,101.6,12.8,13.31061726,68.4,0,17,67.5,85.3,153.9,152.8,14.2,13.90958855,91.15541339
3/08/2007,2007w31,Final,70.11,0.766,91.57,78.6,0,11.3,11.6,89.9,102.9,101.6,14.3,13.29047652,69.5,0,17,67.5,85.3,153.9,152.8,16.9,13.91133833,91.15541339
